Year,Month,Cbs district,Name,Residential Area Type,Total Population,Gender Ratio,Total jobseekers,Academic,Unemployed job seekers,Estimated unemployed rate in city
2010,2,הצפון,טבריה,עיר,21161,0.814349776,2023,108,1934,0.0956
2010,2,הצפון,טובא-זנגרייה,מועצה מקומית,2698,0.842364532,374,3,368,0.1386
2010,2,הצפון,טורעאן,מועצה מקומית,4606,0.65129683,573,11,571,0.1244
2010,2,הצפון,טמרה,מועצה מקומית,11786,0.804837364,2164,24,2157,0.1836
2010,2,הצפון,יאנוח-ג'ת,מועצה מקומית,2133,0.581196581,185,7,185,0.0867
2010,2,הצפון,יבנאל,יישוב כפרי,1375,1.488888889,112,7,106,0.0814
2010,2,הצפון,יפיע,מועצה מקומית,6545,0.811369509,701,16,696,0.1071
2010,2,הצפון,יקנעם עילית,מועצה מקומית,10300,0.606060606,583,118,580,0.0566
2010,2,הצפון,ירכא,מועצה מקומית,4479,0.697416974,460,3,459,0.1027
2010,2,הצפון,כאבול,מועצה מקומית,4188,0.880095923,784,22,779,0.1872
2010,2,הצפון,כאוכב אבו אל-היג'א,יישוב כפרי,1433,0.594594595,236,6,236,0.1646
2010,2,הצפון,כסרא-סמיע,מועצה מקומית,2695,0.550898204,259,3,258,0.0961
2010,2,הצפון,כעביה-טבאש-חג'אג'רה,יישוב כפרי,1893,0.829268293,225,2,223,0.1188
2010,2,הצפון,כפר ורדים,מועצה מקומית,2892,0.735294118,59,26,59,0.0204
2010,2,הצפון,כפר יאסיף,מועצה מקומית,4241,0.746212121,461,5,459,0.1087
2010,2,הצפון,כפר כמא,יישוב כפרי,1370,0.814814815,98,4,97,0.0715
2010,2,הצפון,כפר כנא,מועצה מקומית,7398,0.743411928,1257,21,1240,0.1699
2010,2,הצפון,כפר מנדא,מועצה מקומית,5983,0.941052632,922,14,911,0.1541
2010,2,הצפון,כפר תבור,יישוב כפרי,1672,0.846153846,48,14,48,0.0287
2010,2,הצפון,כרמיאל,עיר,25452,0.654278306,1914,366,1861,0.0752
2010,2,הצפון,מגאר,מועצה מקומית,7456,0.681111111,1513,35,1510,0.2029
2010,2,הצפון,מג'ד אל-כרום,מועצה מקומית,5323,0.829457364,708,10,707,0.133
2010,2,הצפון,מגדל העמק,מועצה מקומית,12902,0.710280374,1098,108,1068,0.0851
2010,2,הצפון,מג'דל שמס,מועצה מקומית,3959,0.598039216,489,20,484,0.1235
2010,2,הצפון,מזרעה,יישוב כפרי,1638,0.739130435,200,2,198,0.1221
2010,2,הצפון,מסעדה,יישוב כפרי,1460,0.558139535,201,4,200,0.1376
2010,2,הצפון,מעיליא,יישוב כפרי,1393,0.888888889,68,9,68,0.0488
2010,2,הצפון,מעלות-תרשיחא,מועצה מקומית,11451,0.792703151,1081,134,1077,0.0944
2010,2,הצפון,משהד,מועצה מקומית,2649,0.624413146,346,7,342,0.1306
2010,2,הצפון,נהרייה,עיר,28154,0.842995169,2289,267,2276,0.0813
2010,2,הצפון,נחף,מועצה מקומית,4089,0.737410072,483,13,481,0.1181
2010,2,הצפון,נצרת,עיר,28132,0.966887417,2079,49,2074,0.0739
2010,2,הצפון,נצרת עילית,עיר,23333,0.843683084,1722,248,1656,0.0738
2010,2,הצפון,סאג'ור,יישוב כפרי,1412,0.68115942,116,2,115,0.0821
2010,2,הצפון,סח'נין,מועצה מקומית,11506,0.867753623,2062,37,2062,0.1792
2010,2,הצפון,ע'ג'ר,יישוב כפרי,894,0.666666667,140,5,139,0.1565
2010,2,הצפון,עיילבון,מועצה מקומית,2160,0.721311475,210,11,208,0.0972
2010,2,הצפון,עילוט,מועצה מקומית,2322,0.742105263,331,4,330,0.1425
2010,2,הצפון,עין מאהל,מועצה מקומית,4173,1.158590308,490,1,485,0.1174
2010,2,הצפון,עכו,עיר,24552,0.828423773,3538,160,3516,0.1441
2010,2,הצפון,עפולה,עיר,22673,0.777876896,1993,226,1928,0.0879
2010,2,הצפון,עראבה,מועצה מקומית,8115,0.778907243,1400,40,1399,0.1725
2010,2,הצפון,פסוטה,יישוב כפרי,1505,0.8625,149,10,149,0.099
2010,2,הצפון,פקיעין (בוקייעה),מועצה מקומית,2375,1.012820513,157,7,155,0.0661
2010,2,הצפון,צפת,מועצה מקומית,11428,0.954198473,1024,79,1016,0.0896
2010,2,הצפון,קצרין,מועצה מקומית,3752,0.758064516,218,43,216,0.0581
2010,2,הצפון,קריית שמונה,מועצה מקומית,12594,0.944071588,869,75,849,0.069
2010,2,הצפון,ראמה,מועצה מקומית,3253,0.75257732,340,7,337,0.1045
2010,2,הצפון,ראש פינה,יישוב כפרי,1398,0.709677419,53,10,52,0.0379
2010,2,הצפון,ריינה,מועצה מקומית,5646,0.764248705,681,9,674,0.1206
2010,2,הצפון,רמת ישי,מועצה מקומית,3719,0.558823529,106,35,104,0.0285
2010,2,הצפון,שבלי - אום אל-גנם,מועצה מקומית,2213,1,298,6,295,0.1346
2010,2,הצפון,שלומי,מועצה מקומית,3351,0.748603352,313,14,310,0.0934
2010,2,הצפון,שעב,מועצה מקומית,2532,0.709342561,494,7,493,0.1951
2010,2,הצפון,שפרעם,מועצה מקומית,14959,0.747846515,2232,33,2224,0.1492
2010,2,חיפה,אום אל-פחם,מועצה מקומית,16850,0.75101626,3446,12,3443,0.2045
2010,2,חיפה,אור עקיבא,מועצה מקומית,9267,0.764534884,607,51,593,0.0655
2010,2,חיפה,בנימינה-גבעת עדה*,מועצה מקומית,6121,0.683333333,202,69,202,0.033
2010,2,חיפה,"בסמ""ה",מועצה מקומית,3075,1.248062016,290,6,290,0.0943
2010,2,חיפה,ג'סר א-זרקא,מועצה מקומית,5014,1.539568345,353,4,350,0.0704
2010,2,חיפה,דאלית אל-כרמל,מועצה מקומית,6843,0.742765273,542,11,539,0.0792
2010,2,חיפה,זכרון יעקב,מועצה מקומית,9066,0.713235294,233,66,232,0.0257
2010,2,חיפה,חדרה,עיר,44497,0.7625,2256,261,2220,0.0507
2010,2,חיפה,חיפה,מטרופולין,132467,0.74174684,9233,1718,9184,0.0697
2010,2,חיפה,חריש-קציר,יישוב כפרי,1641,0.882352941,32,3,32,0.0195
2010,2,חיפה,טירת כרמל,מועצה מקומית,9673,0.778467909,859,26,855,0.0888
2010,2,חיפה,כפר קרע,מועצה מקומית,6803,1.027210884,298,10,296,0.0438
2010,2,חיפה,מעלה עירון,מועצה מקומית,4730,0.770526316,841,2,839,0.1778
2010,2,חיפה,נשר,מועצה מקומית,12261,0.772972973,656,141,654,0.0535
2010,2,חיפה,עספיא,מועצה מקומית,4787,0.743961353,361,9,360,0.0754
2010,2,חיפה,ערערה,מועצה מקומית,6517,0.912280702,436,6,436,0.0669
2010,2,חיפה,פוריידיס,מועצה מקומית,4674,1.046511628,352,5,351,0.0753
2010,2,חיפה,פרדס חנה-כרכור,מועצה מקומית,16832,0.817330211,776,132,771,0.0461
2010,2,חיפה,קריית אתא,עיר,27010,0.675611681,2123,180,2113,0.0786
2010,2,חיפה,קריית ביאליק,עיר,20214,0.66039953,1413,180,1402,0.0699
2010,2,חיפה,קריית טבעון,מועצה מקומית,7570,0.762295082,215,78,215,0.0284
2010,2,חיפה,קריית ים,עיר,20262,0.758530184,2010,194,2002,0.0992
2010,2,חיפה,קריית מוצקין,עיר,21072,0.635250918,1336,198,1324,0.0634
2010,2,חיפה,רכסים,מועצה מקומית,2725,0.927710843,160,8,159,0.0587
2010,2,ירושלים,אבו גוש,מועצה מקומית,2455,1.071942446,288,6,287,0.1173
2010,2,ירושלים,בית שמש,עיר,25101,0.761363636,1240,119,1220,0.0494
2010,2,ירושלים,ירושלים,מטרופולין,248620,0.813836478,8652,1211,8604,0.0348
2010,2,ירושלים,מבשרת ציון,מועצה מקומית,11736,0.867403315,338,71,336,0.0288
2010,2,ירושלים,קריית יערים,יישוב כפרי,996,0.45,29,6,29,0.0291
2010,2,תל אביב,אור יהודה,מועצה מקומית,17757,0.849173554,895,56,878,0.0504
2010,2,תל אביב,אזור,מועצה מקומית,5945,0.901098901,173,24,171,0.0291
2010,2,תל אביב,בני ברק,עיר,46359,0.897260274,2216,133,2201,0.0478
2010,2,תל אביב,בת ים,עיר,71335,0.801445783,3738,553,3660,0.0524
2010,2,תל אביב,גבעתיים,עיר,27416,0.799031477,743,301,740,0.0271
2010,2,תל אביב,הרצלייה,עיר,46832,0.77826087,1227,317,1191,0.0262
2010,2,תל אביב,חולון,עיר,94184,0.833862434,3466,541,3414,0.0368
2010,2,תל אביב,קריית אונו,מועצה מקומית,16404,0.825,438,171,433,0.0267
2010,2,תל אביב,רמת גן,עיר,72039,0.818936877,2190,669,2168,0.0304
2010,2,תל אביב,רמת השרון,עיר,20588,0.685185185,455,175,451,0.0221
2010,2,תל אביב,תל אביב -יפו,מטרופולין,232478,0.946100644,8160,2193,8078,0.0351
2010,3,אזור יהודה והשומרון,אורנית,מועצה מקומית,3727,0.708333333,82,38,82,0.022
2010,3,אזור יהודה והשומרון,אלפי מנשה,מועצה מקומית,4025,0.631578947,93,28,93,0.0231
2010,3,אזור יהודה והשומרון,אלקנה,יישוב כפרי,1688,1.888888889,26,12,26,0.0154
2010,3,אזור יהודה והשומרון,אפרתה,מועצה מקומית,3500,1.333333333,49,24,49,0.014
2010,3,אזור יהודה והשומרון,אריאל,מועצה מקומית,9954,0.995391705,433,117,433,0.0435
2010,3,אזור יהודה והשומרון,בית אל,מועצה מקומית,2121,0.909090909,42,19,42,0.0198
2010,3,אזור יהודה והשומרון,בית אריה,מועצה מקומית,2161,0.763157895,67,9,66,0.031
2010,3,אזור יהודה והשומרון,ביתר עילית,מועצה מקומית,8447,0.941520468,332,16,326,0.0393
2010,3,אזור יהודה והשומרון,גבעת זאב,מועצה מקומית,6048,0.913043478,176,23,175,0.0291
2010,3,אזור יהודה והשומרון,הר אדר,יישוב כפרי,1711,0.684210526,32,18,32,0.0187
2010,3,אזור יהודה והשומרון,מודיעין עילית,מועצה מקומית,10347,0.460784314,298,20,298,0.0288
2010,3,אזור יהודה והשומרון,מעלה אדומים,מועצה מקומית,17824,0.705405405,631,90,625,0.0354
2010,3,אזור יהודה והשומרון,עמנואל,יישוב כפרי,949,1.209302326,95,4,95,0.1001
2010,3,אזור יהודה והשומרון,קדומים,יישוב כפרי,1604,2.333333333,30,10,30,0.0187
2010,3,אזור יהודה והשומרון,קריית ארבע,מועצה מקומית,2776,0.822580645,113,24,113,0.0407
2010,3,אזור יהודה והשומרון,קרני שומרון,מועצה מקומית,3256,1.5,85,19,85,0.0261
2010,3,הדרום,אופקים,מועצה מקומית,11306,0.754813864,1367,95,1356,0.1209
2010,3,הדרום,אילת,עיר,30949,0.90310559,1532,77,1518,0.0495
2010,3,הדרום,אשדוד,עיר,100977,0.656723164,7331,850,7267,0.0726
2010,3,הדרום,אשקלון,עיר,58489,0.726092601,3989,650,3931,0.0682
2010,3,הדרום,באר שבע,עיר,95047,0.787329304,7984,1059,7931,0.084
2010,3,הדרום,דימונה,מועצה מקומית,17702,0.794805195,2073,138,2044,0.1171
2010,3,הדרום,חורה,מועצה מקומית,3024,0.796437659,706,0,706,0.2334
2010,3,הדרום,ירוחם,מועצה מקומית,4187,0.907488987,433,31,426,0.1034
2010,3,הדרום,כסיפה,מועצה מקומית,3733,0.789377289,977,1,975,0.2617
2010,3,הדרום,להבים,מועצה מקומית,3064,0.9,57,35,57,0.0186
2010,3,הדרום,לקיה,מועצה מקומית,3215,0.892783505,918,3,916,0.2855
2010,3,הדרום,מיתר,מועצה מקומית,3677,0.676470588,57,23,57,0.0155
2010,3,הדרום,מצפה רמון,מועצה מקומית,2431,0.585987261,249,21,228,0.1024
2010,3,הדרום,נתיבות,מועצה מקומית,11629,0.871035941,885,51,878,0.0761
2010,3,הדרום,עומר,מועצה מקומית,3703,0.666666667,60,26,60,0.0162
2010,3,הדרום,ערד,מועצה מקומית,12710,0.685524126,1013,182,986,0.0797
2010,3,הדרום,ערערה-בנגב,מועצה מקומית,3173,0.669626998,940,2,939,0.2962
2010,3,הדרום,קריית גת,עיר,25084,0.680722892,2511,208,2502,0.1001
2010,3,הדרום,קריית מלאכי,מועצה מקומית,10942,0.834770115,1277,30,1257,0.1167
2010,3,הדרום,רהט,מועצה מקומית,14111,0.707509881,3024,10,3021,0.2143
2010,3,הדרום,שגב-שלום,מועצה מקומית,2078,0.748427673,556,2,555,0.2675
2010,3,הדרום,שדרות,מועצה מקומית,10901,0.803180915,907,50,905,0.0832
2010,3,הדרום,תל שבע,מועצה מקומית,3884,0.944983819,1202,6,1199,0.3094
2010,3,המרכז,אבן יהודה,מועצה מקומית,5927,0.909090909,147,58,147,0.0248
2010,3,המרכז,אליכין,יישוב כפרי,1580,1.103448276,61,5,61,0.0386
2010,3,המרכז,אלעד,מועצה מקומית,10574,0.87755102,368,34,366,0.0348
2010,3,המרכז,באר יעקב,מועצה מקומית,7117,0.766423358,242,40,237,0.034
2010,3,המרכז,בית דגן,מועצה מקומית,3305,1.105263158,120,18,119,0.0363
2010,3,המרכז,"בני עי""ש",מועצה מקומית,3942,0.864864865,207,38,203,0.0525
2010,3,המרכז,גבעת שמואל,מועצה מקומית,10458,1.044776119,274,111,273,0.0262
2010,3,המרכז,גדרה,מועצה מקומית,10129,0.780821918,390,86,386,0.0385
2010,3,המרכז,ג'לג'וליה,מועצה מקומית,2810,0.793103448,52,0,52,0.0185
2010,3,המרכז,גן יבנה,מועצה מקומית,9670,0.622119816,352,52,351,0.0364
2010,3,המרכז,גני תקווה,מועצה מקומית,6995,0.789473684,170,50,169,0.0243
2010,3,המרכז,הוד השרון,עיר,25082,0.774853801,607,210,604,0.0242
2010,3,המרכז,זמר,מועצה מקומית,2439,0.504132231,182,2,182,0.0746
2010,3,המרכז,טייבה,מועצה מקומית,14792,0.784461153,2136,5,2125,0.1444
2010,3,המרכז,טירה,מועצה מקומית,8969,1.118421053,322,9,320,0.0359
2010,3,המרכז,יבנה,מועצה מקומית,18010,0.926499033,996,69,991,0.0553
2010,3,המרכז,יהוד,מועצה מקומית,15359,0.7375,556,88,529,0.0362
2010,3,המרכז,כוכב יאיר,מועצה מקומית,5257,0.75862069,102,50,102,0.0194
2010,3,המרכז,כפר ברא,יישוב כפרי,1014,0.75,21,0,21,0.0207
2010,3,המרכז,כפר יונה,מועצה מקומית,9513,0.62962963,352,56,348,0.037
2010,3,המרכז,כפר סבא,עיר,46093,0.885630499,1286,374,1280,0.0279
2010,3,המרכז,כפר קאסם,מועצה מקומית,6509,1.009708738,207,2,207,0.0318
2010,3,המרכז,לוד,עיר,32971,0.774570983,2275,213,2262,0.069
2010,3,המרכז,מודיעין-מכבים-רעות*,עיר,36978,0.791752577,869,352,860,0.0235
2010,3,המרכז,מזכרת בתיה,מועצה מקומית,5559,0.833333333,154,32,152,0.0277
2010,3,המרכז,נס ציונה,עיר,20086,0.769620253,699,162,692,0.0348
2010,3,המרכז,נתניה,עיר,94610,0.8386346,4740,810,4680,0.0501
2010,3,המרכז,סביון*,יישוב כפרי,1630,0.5,15,7,15,0.0092
2010,3,המרכז,פרדסייה,מועצה מקומית,3419,0.549019608,79,14,78,0.0231
2010,3,המרכז,פתח תקווה,עיר,109125,0.827889447,4365,877,4336,0.04
2010,3,המרכז,קדימה-צורן,מועצה מקומית,8615,0.817518248,249,74,248,0.0289
2010,3,המרכז,קלנסווה,מועצה מקומית,7146,0.680073126,919,1,914,0.1286
2010,3,המרכז,קריית עקרון,מועצה מקומית,5350,1.032258065,252,16,250,0.0471
2010,3,המרכז,ראש העין,עיר,20480,1.053824363,725,81,709,0.0354
2010,3,המרכז,ראשון לציון,עיר,126551,0.795634174,4771,953,4743,0.0377
2010,3,המרכז,רחובות,עיר,57683,0.815395095,2665,572,2630,0.0462
2010,3,המרכז,רמלה,עיר,32766,0.884387352,1907,122,1860,0.0582
2010,3,המרכז,רעננה,עיר,34863,0.912718204,767,292,765,0.022
2010,3,המרכז,שוהם,מועצה מקומית,9595,0.759259259,190,90,190,0.0198
2010,3,המרכז,תל מונד,מועצה מקומית,5338,0.764705882,150,44,150,0.0281
2010,3,הצפון,אבו סנאן,מועצה מקומית,4809,0.621621622,720,10,716,0.1497
2010,3,הצפון,אכסאל,מועצה מקומית,4692,0.772845953,679,19,677,0.1447
2010,3,הצפון,אעבלין,מועצה מקומית,4737,0.748756219,703,15,703,0.1484
2010,3,הצפון,בועיינה-נוג'ידאת,מועצה מקומית,3226,0.737179487,542,4,537,0.168
2010,3,הצפון,בוקעאתא,מועצה מקומית,2402,0.839449541,401,2,391,0.1669
2010,3,הצפון,ביר אל-מכסור,מועצה מקומית,3008,0.7265625,442,3,441,0.1469
2010,3,הצפון,בית ג'ן,מועצה מקומית,4156,0.584821429,355,4,352,0.0854
2010,3,הצפון,בית שאן,מועצה מקומית,9346,0.691382766,844,20,837,0.0903
2010,3,הצפון,בסמת טבעון,מועצה מקומית,2710,0.637837838,303,2,303,0.1118
2010,3,הצפון,בענה,מועצה מקומית,2811,0.681003584,469,2,469,0.1668
2010,3,הצפון,ג'דיידה-מכר,מועצה מקומית,7655,0.736462094,1443,7,1443,0.1885
2010,3,הצפון,ג'ולס,מועצה מקומית,2346,0.616,202,7,202,0.0861
2010,3,הצפון,ג'ש (גוש חלב),יישוב כפרי,1428,0.684210526,64,6,64,0.0448
2010,3,הצפון,דבורייה,מועצה מקומית,3635,0.986842105,453,20,452,0.1246
2010,3,הצפון,דייר אל-אסד,מועצה מקומית,4139,0.631768953,452,9,452,0.1092
2010,3,הצפון,דייר חנא,מועצה מקומית,3942,0.814323607,684,18,684,0.1735
2010,3,הצפון,זרזיר,מועצה מקומית,2458,0.68852459,309,2,305,0.1257
2010,3,הצפון,חורפיש,מועצה מקומית,2078,0.681818182,148,6,148,0.0712
2010,3,הצפון,חצור הגלילית,מועצה מקומית,4456,0.796296296,291,9,283,0.0653
2010,3,הצפון,טבריה,עיר,21118,0.77891791,1907,111,1816,0.0903
2010,3,הצפון,טובא-זנגרייה,מועצה מקומית,2690,0.817307692,378,4,374,0.1405
2010,3,הצפון,טורעאן,מועצה מקומית,4608,0.627118644,576,8,574,0.125
2010,3,הצפון,טמרה,מועצה מקומית,11742,0.782861897,2143,22,2141,0.1825
2010,3,הצפון,יאנוח-ג'ת,מועצה מקומית,2127,0.552631579,177,8,177,0.0832
